41.85197,12.48711,
41.85151,12.48646,
41.85106,12.48582,
41.85074,12.48537,
41.85041,12.48492,
41.85009,12.48447,
41.84976,12.48402,
41.84944,12.48356,
41.84912,12.48311,
41.84879,12.48266,
41.84847,12.48221,
41.84812,12.48172,
41.84777,12.48123,
41.84741,12.48074,
41.84706,12.48025,
41.84671,12.47976,
41.84629,12.47916,
41.84586,12.47856,
41.84555,12.47812,
41.84524,12.47768,
41.84492,12.47724,
41.84461,12.4768,
41.84431,12.47644,
41.8441,12.47626,
41.84367,12.47601,
41.84322,12.47578,
41.84278,12.47555,
41.84233,12.47532,
41.84188,12.4751,
41.84144,12.47487,
41.84099,12.47464,
41.84052,12.4744,
41.84005,12.47415,
41.83958,12.47391,
41.83912,12.47366,
41.83865,12.47342,
41.83818,12.47317,
41.83771,12.47293,
41.83726,12.47269,
41.83681,12.47246,
41.83642,12.47221,
41.83587,12.47193,
41.83533,12.47164,
41.83486,12.4714,
41.83439,12.47116,
41.83416,12.47102,
41.834,12.47095,
41.83399,12.47092,
41.83399,12.47088,
41.83396,12.4708,
41.8339,12.47074,
41.83378,12.47061,
41.83359,12.4705,
41.83344,12.47046,
41.83334,12.47045,
41.83324,12.47046,
41.8332,12.4705,
41.83318,12.47052,
41.83303,12.47046,
41.83257,12.47022,
41.8321,12.46997,
41.83164,12.46973,
41.83118,12.46949,
41.8306,12.46918,
41.83002,12.46888,
41.8297,12.4687,
41.82958,12.46853,
41.82946,12.46795,
41.82933,12.46736,
41.82924,12.46707,
41.82916,12.46692,
41.82903,12.46674,
41.82893,12.46664,
41.82877,12.46654,
41.8283,12.4663,
41.82783,12.46606,
41.82736,12.46582,
41.82689,12.46558,
41.82643,12.46533,
41.82596,12.46509,
41.82549,12.46485,
41.82502,12.46461,
41.82455,12.46437,
41.8244,12.46433,
41.82424,12.46434,
41.82412,12.46436,
41.82379,12.46451,
41.82332,12.46473,
41.82285,12.46495,
41.82274,12.46498,
41.82254,12.46498,
41.82234,12.46491,
41.82157,12.46451,
41.8211,12.46427,
41.82062,12.46402,
41.82015,12.46378,
41.81968,12.46353,
41.81919,12.46328,
41.81871,12.46303,
41.81822,12.46278,
41.81773,12.46253,
41.81712,12.46225,
41.81665,12.462,
41.81618,12.46175,
41.8157,12.4615,
41.81523,12.46125,
41.81476,12.461,
41.81414,12.46064,
41.81353,12.46029,
41.81294,12.45992,
41.81234,12.45955,
41.81229,12.45944,
41.81217,12.4593,
41.81179,12.45892,
41.81147,12.45857,
41.81107,12.45807,
41.81062,12.45746,
41.81027,12.45694,
41.80992,12.45643,
41.80943,12.4557,
41.80912,12.45524,
41.80881,12.45479,
41.8085,12.45433,
41.8082,12.45388,
41.80789,12.45343,
41.80759,12.45298,
41.80728,12.45252,
41.80698,12.45207,
41.80667,12.45162,
41.80636,12.45117,
41.80606,12.45072,
41.80575,12.45026,
41.80545,12.44981,
41.80514,12.44936,
41.80483,12.44891,
41.80453,12.44846,
41.80422,12.448,
41.80392,12.44755,
41.80361,12.4471,
41.8033,12.44665,
41.803,12.4462,
41.80269,12.44574,
41.80239,12.44529,
41.80208,12.44484,
41.80177,12.44438,
41.80145,12.44392,
41.80114,12.44346,
41.80083,12.443,
41.80051,12.44254,
41.8002,12.44208,
41.79989,12.44162,
41.79957,12.44116,
41.79926,12.4407,
41.79891,12.44019,
41.79857,12.43968,
41.79822,12.43917,
41.79787,12.43866,
41.79753,12.43815,
41.79718,12.43764,
41.79687,12.43718,
41.79656,12.43672,
41.79625,12.43626,
41.79594,12.4358,
41.79563,12.43534,
41.79532,12.43488,
41.795,12.43442,
41.79469,12.43397,
41.79438,12.43351,
41.79407,12.43305,
41.79376,12.43259,
41.79345,12.43213,
41.79314,12.43167,
41.79283,12.43121,
41.79251,12.43074,
41.79219,12.43027,
41.79187,12.4298,
41.79155,12.42933,
41.79123,12.42886,
41.79091,12.42839,
41.79059,12.42792,
41.79026,12.42744,
41.78994,12.42697,
41.78962,12.4265,
41.7893,12.42603,
41.78898,12.42556,
41.78866,12.42509,
41.78834,12.42462,
41.78802,12.42415,
41.78787,12.4239,
41.78762,12.4234,
41.78735,12.42276,
41.78708,12.42205,
41.78694,12.42161,
41.78677,12.42093,
41.78668,12.42033,
41.78659,12.41974,
41.78651,12.41915,
41.78642,12.41855,
41.78635,12.41808,
41.78632,12.41774,
41.7863,12.41736,
41.78633,12.41652,
41.78636,12.41567,
41.78637,12.41454,
41.78633,12.41393,
41.78625,12.41324,
41.7861,12.41252,
41.78583,12.41151,
41.78566,12.41089,
41.78559,12.41071,
41.78532,12.41002,
41.78505,12.40946,
41.78479,12.4089,
41.78431,12.40816,
41.78397,12.40771,
41.78363,12.40727,
41.78329,12.40682,
41.78295,12.40638,
41.78262,12.40594,
41.78228,12.4055,
41.78194,12.40506,
41.78161,12.40462,
41.78127,12.40418,
41.78093,12.40373,
41.78059,12.40329,
41.78026,12.40285,
41.77992,12.40241,
41.77958,12.40197,
41.77925,12.40153,
41.77891,12.40109,
41.77857,12.40065,
41.77824,12.40021,
41.7779,12.39977,
41.77756,12.39934,
41.77722,12.3989,
41.77689,12.39846,
41.77655,12.39802,
41.77616,12.39751,
41.77588,12.39714,
41.77567,12.39683,
41.77549,12.3966,
41.77536,12.39644,
41.77502,12.39599,
41.77467,12.39555,
41.77433,12.3951,
41.774,12.39467,
41.77367,12.39424,
41.77334,12.39381,
41.77301,12.39338,
41.77268,12.39295,
41.77235,12.39252,
41.77202,12.39209,
41.7717,12.39167,
41.77137,12.39124,
41.77104,12.39081,
41.77071,12.39038,
41.77038,12.38995,
41.77005,12.38952,
41.76972,12.38909,
41.76939,12.38866,
41.76906,12.38823,
41.76873,12.3878,
41.7684,12.38737,
41.76808,12.38694,
41.76775,12.38651,
41.76742,12.38608,
41.76709,12.38565,
41.76676,12.38522,
41.76643,12.38479,
41.7661,12.38436,
41.76577,12.38393,
41.76544,12.3835,
41.76511,12.38307,
41.76478,12.38264,
41.76445,12.38221,
41.76412,12.38178,
41.76379,12.38135,
41.76346,12.38092,
41.76313,12.38049,
41.7628,12.38006,
41.76247,12.37963,
41.76214,12.3792,
41.76181,12.37877,
41.76148,12.37834,
41.76115,12.37791,
41.7608,12.37745,
41.76044,12.37698,
41.76009,12.37652,
41.75973,12.37605,
41.75938,12.37559,
41.75903,12.37513,
41.75867,12.37466,
41.75832,12.3742,
41.75798,12.37375,
41.75763,12.37331,
41.75729,12.37286,
41.75694,12.37241,
41.7566,12.37196,
41.75626,12.37152,
41.75591,12.37107,
41.75557,12.37062,
41.75522,12.37018,
41.75488,12.36973,
41.75455,12.3693,
41.75422,12.36887,
41.75389,12.36844,
41.75356,12.36801,
41.75323,12.36758,
41.7529,12.36715,
41.75257,12.36672,
41.75224,12.36629,
41.75191,12.36585,
41.75158,12.36542,
41.75125,12.36499,
41.75092,12.36456,
41.75059,12.36413,
41.75026,12.3637,
41.74993,12.36327,
41.74961,12.36284,
41.74928,12.36241,
41.74895,12.36198,
41.74862,12.36155,
41.74829,12.36112,
41.74796,12.36069,
41.74763,12.36026,
41.7473,12.35983,
41.74697,12.3594,
41.74664,12.35896,
41.74631,12.35853,
41.74598,12.3581,
41.74565,12.35767,
41.74532,12.35724,
41.74499,12.35681,
41.74466,12.35638,
41.74433,12.35595,
41.74399,12.35551,
41.74365,12.35507,
41.74332,12.35463,
41.74298,12.35419,
41.74264,12.35375,
41.7423,12.35331,
41.74196,12.35287,
41.74163,12.35243,
41.74129,12.35199,
41.74095,12.35155,
41.74061,12.35111,
41.74028,12.35067,
41.73994,12.35023,
41.7396,12.34979,
41.73926,12.34935,
41.73892,12.34891,
41.73859,12.34847,
41.73825,12.34803,
41.73791,12.34759,
41.73753,12.34709,
41.73715,12.3466,
41.7368,12.34612,
41.73647,12.34569,
41.73613,12.34527,
41.7358,12.34484,
41.73545,12.34439,
41.73511,12.34394,
41.73476,12.3435,
41.73442,12.34305,
41.73407,12.3426,
41.73373,12.34215,
41.73338,12.3417,
41.73304,12.34126,
41.73269,12.34081,
41.73235,12.34036,
41.73201,12.33991,
41.73166,12.33946,
41.73132,12.339,
41.73097,12.33855,
41.73063,12.3381,
41.73028,12.33765,
41.72993,12.3372,
41.72958,12.33675,
41.72923,12.33629,
41.72888,12.33584,
41.72853,12.33539,
41.72817,12.33492,
41.7278,12.33444,
41.72744,12.33397,
41.72707,12.3335,
41.72671,12.33303,
41.72634,12.33255,
41.72598,12.33208,
41.72564,12.33163,
41.72529,12.33118,
41.72495,12.33074,
41.7246,12.33029,
41.72426,12.32984,
41.72391,12.32939,
41.72357,12.32895,
41.72322,12.3285,
41.72288,12.32805,
41.72255,12.32758,
41.7222,12.32712,
41.72185,12.32667,
41.72149,12.3262,
41.72112,12.32574,
41.72076,12.32527,
41.7204,12.3248,
41.72004,12.32433,
41.71967,12.32387,
41.71931,12.3234,
41.71895,12.32293,
41.71859,12.32247,
41.71823,12.322,
41.71787,12.32153,
41.71752,12.32107,
41.71716,12.3206,
41.7168,12.32013,
41.71644,12.31967,
41.71608,12.3192,
41.71574,12.31876,
41.71521,12.31803,
41.715,12.31761,
41.71509,12.31747,
41.71509,12.31743,
41.71505,12.31727,
41.71503,12.3172,
41.71504,12.31701,
41.71511,12.31684,
41.71551,12.31628,
41.71571,12.31594,
41.71583,12.31574,
41.71594,12.31548,
41.71608,12.31511,
41.7162,12.31469,
41.71631,12.31418,
41.71636,12.3139,
41.71648,12.313,
41.7165,12.31286,
41.71665,12.31174,
41.71675,12.311,
41.71685,12.31027,
41.71698,12.30962,
41.71707,12.30921,
41.71723,12.3087,
41.71746,12.30803,
41.71769,12.30735,
41.71796,12.30655,
41.71818,12.30596,
41.71841,12.30538,
41.71863,12.30479,
41.71886,12.30419,
41.71909,12.3036,
41.71939,12.30282,
41.71979,12.30189,
41.72006,12.30127,
41.72033,12.30064,
41.7206,12.30002,
41.72087,12.29939,
41.72116,12.29875,
41.72144,12.2981,
41.72173,12.29746,
41.72202,12.29681,
41.72227,12.29626,
41.72252,12.29572,
41.72277,12.29517,
41.72302,12.29462,
41.72327,12.29408,
41.72352,12.29353,
41.7238,12.29288,
41.72408,12.29223,
41.72428,12.29172,
41.72457,12.29087,
41.7248,12.29012,
41.72503,12.28938,
41.72521,12.28882,
41.72539,12.28825,
41.72558,12.28769,
41.72576,12.28713,
41.72584,12.28691,
41.7259,12.28685,
41.72622,12.28668,
41.72626,12.2867,
41.72635,12.28671,
41.72643,12.28667,
41.72648,12.2866,
41.7265,12.28657,
41.7273,12.28701,
41.7273,12.28704,
41.72733,12.28709,
41.72736,12.28713,
41.72745,12.28714,
41.72749,12.28711,
41.72794,12.28736,
41.72839,12.28762,
41.72839,12.28764,
41.7284,12.28767,
41.72842,12.2877,
41.72847,12.28773,
41.72852,12.28771,
41.72858,12.28776,
41.72924,12.28818,
41.73001,12.28861,
41.73013,12.28867,
41.73017,12.28853,
41.73036,12.28796,
41.73054,12.28738,
41.73073,12.28681,
